text,Label
helm standar sni jangan kada ingat nukar baju salawar sni jua,0
baju larang anti aspal salawar larang anti aspal nukar baras kada kawa,0
irjen bisa aja kan jadi kapolri ,0
bungul paraturan,1
nipon tetap jadi pilihan,0
mama mama  ka pasar mamakai converse,0
kada kawa mambayang akan ulun buhan mama mam mun ka pasar iwak basepatu apalagi mun sapatunya hanyar menukar,0
pakai wearpack makin aman,0
heya apa pulang ni,0
tetap ai aku pakai kada paduli tu pang biar di sariki,1
bunyi pasal n ya kayapa yu handak mambaca biasanya bunyi pasal itu rinci  kalu baca berita diatas nang dilarang itu sendal japit jadi sandal nang lain masi bulih lah asal kadada japitnya atau kayapa ,0
ngol,1
lali jar org tuha,1
apa habar salama ini kamana mana basandal japit ulun ayuja kaina nukar sapatu but,0
hih kamajalis baspatu lah,0
pinanya satumat lagi ada bansos sapatu ni,1
sandal haja bisa hilang napalagi sapatu leh,0
wah rami kayanya pas aku handak ka pangajian batapihan lalu basapatu pantofel,0
sakulah basapatu batapih ,0
kamasigit kana bagamisan bistu basapatu beh mantap banar am,0
pa nang batapih tulung basapatu lah paraturan ini jua kaya manghina urang nang dengan kabutuhan khusus disabilitas bayangakan haja sapatunya dipakai dimana padahal inya jua handak satara lawan urang normal nang maulah sapida ruda dua jadi ruda tiga,0
ingati lah jangan lagi basandal ,0
amun nya laju rabah pak ai biar basapatu tatap ai tasilahu,1
astagfirullah sandal japit pulang di masalahakan maras paman urang tu kada payu payu bajual sandal,0
kurang gawian kah amang baulah aturan nang kada masuk akal,1
ulun babakiak pak,0
babau batis dapatnya sapatu basah,0
macam macam haja pian nih mak ae,0
h1nd1k ngomen padahal tapi bubuhan pian sudah mawakilkan ulun,0
buhan panjabat rapi basepatu tatap ae jua korupsi,1
dihadangi video parody nya sanak,0
maka pak jokowi bapadah jangan banyak aturan memang nya nagara kita ini nagara paraturan tapi ada haja lagi nambah aturan mudah han kawa jalan kan aturan nang hanyar ini dengan baik,0
 ,
tu kada bulih ba sandal japit lagi bakandaraan jangan nukar sandal japit  nang sama kita,0
ayuha bila ada paraturan kayaitu tapi bayar akan lah sapaatu helm baju kaaman dan lain lain nya bagaya haja lah tapi paraturannya kanapa pina malalain,0
bararti bulih kada basandalan lah,0
kada lawas babaju kamija,0
kada bujur ,0
untung nini ulun tulak pangajian pakai l tiga ribu jaka bakendaraan bisa batagih sapatu vans catur sako,0
paraturan napa ngini haha babungulan,1
wajibkan pakai sapatu safety nang kaya buhan di tambang tu nah pak ai di jamin amannya,0
malihat komen buhan pian,0
kaya apa nasib ando kam,0
ingati sapatu lah,0
sapatu sni uy,0
apa kada ditambahakan larangan pamakaian sandal  itu di kalajuan berapa kayaitu  misalkan kaluar kota,0
dasar malalain,1
paraturan diulah hagan di langgar,1
cuba kaluarkan paraturan itu sakali nang bikin kita masyarakat indonesia ini sanang pak,1
lihati kaluarga bapa nang maulah aturan kalu ada nang kaluar bakandaraan lalu basandal entah itu anaknya bininya atau siapanya itu samua kaluarganya termasuk bapanya jua diluar dinas gawian jalan kaluar kalu ada nang malihat basandal tulung dikomunetasikan apakah keluarganya surang kawa manarima aturan kayaitu,1
mun balapan pang satuju ai basapatu kalu hagan  kahidupan sahari hari masyarakat mobilitas nya tinggi jadi pasti kada handak abut pacul pasang sapatu,0
kada sakalian pak pakai wearpack balap haja,1
kadada gawian kah pak,1
handak basandal kah basepatu itu tasarah urang lah targantung kasadaran lawan inisiatif urang kada usah maulah larangan sagala,0
kayapa eca kayaini,0
kada bujur jar,0
kita basapida tinjak haja gin nyata kawa ba sandal gapit ,0
paraturan macam apa ini,0
handak ka warung haja musti baaksi dulu,0
`,
kadap,0
hari jumat handak sambayang kamasigit  bakandaraan batapih babaju kiama ba kupiyah basapatu,0
harus wajib kah kisahnya nih,0
mungkin itu bardasarkan survei buhannya bahwa kabanyakan kacalakaan manggunakan sandal japit wkwkwk kalu basapatu insyaallah kada parah paling patah sadikit haja batis kalingking wkwk,0
yang kaya tambah kaya,0
labih bahaya urang baruku dijalanan kalu daripada sakadar sandal japit wara mun urang baruku di jalanan mengeletek abunya kana mata pangandara lain iya jadinya makin bahaya bungul banar bagi urang nang baruku di kzndaraan lalu mengeletekan abunya mambarang,1
 ,
apa pulang ini mang,0
 nukar sapatu dah,0
mantap paraturan kada bulih  basandal bila bakandaraan,0
harus basepatu ,0
 kawa ja kah nang kada kawa lgi basandal capal,0
tulung lakasi dianggarakan subsidi gasan pamutur nukar sapatu,0
harat banar sabarataan basapatu handak kapasar handak partunjukan model eh zamannya dah jadi badastar sepatu batas kacamata tulak kapasar nang bajualan kaya itu jua tulak mulai rumah eh mantap harat,1
kada karuan nya heh ,1
masa ke warung haja basapatu anjir,1
kayapa lah mun nini ke pasar  basapatu,0
kodaci auto langka,0
 jangan pakai sandal capal jar bila bakandaraan,0
homa lah liwar lalu kadada gawian lain kah salain maulah paraturan nang sangat sangat sangat sangat dan sangat isi surang,1
bararti bila sandal nang kada bajapit  bulih haja,0
makin lawas makin ngalih hagan masyarakat bibas manjalani kahidupan nang nyaman wan tantram,0
larangan kah himbauan kah tulung ai nang jalas habarnya,0
maka sudah tatukar sandal pulang,0
paraturan kada masuk akal lawan kada beotak,1
saham nipon turun,0
,
masuk pasar jangan  pakai sapatu nang warna putih baik warna coklat,0
Ngini pang nang dimaksud sabanarnya hagan kaamanan bakandara,0
alasan bahapal,1
maka ulun hanyar nukar sandal hanyar,0
lakasi bajualan sepatu ,0
cuba sasakali pakaian werpak ja sasakali kaya rusi,1
Larangan mana nyawa lawan sapatu kada sabarataan urang kawa nukar sapatu apa kadang duitnya tepakai nukar baras mun kayaitu bari bantuan ka masyarakat pambarian sapatu gratis supaya nyaman,0
kada waras,1
mambayangakan sandal japit wawan,0
handil perusahaan sapatu cagar naik nih,0
jangan kalumpanan basangu duit sagan makan,0
padahal nang pas tu bakandaraan ditangati sambil melamun min,0
komen urang urang,0
urang dagang sandal japit terancam bangkrut kwkwk,0
salajur ja pak rekomendasi akan amun handak naik mutur wajib pakai wearpack,0
badimapa amun pakai sandal tagal pakai kaus kaki kasian ni panjual sandal cagar gulung tikar,0
kada sah tagal banyak peraturan amun pacang banyak nang malanggar jua sebuting haja dulu nah peraturan nang musti haja kandaraan tu gasan umur berapa kada kawa meatasi masih polisi nya amun kada kawa tu salajur haja larangan kada bulih bakandaraan di indonesia nih jadi sama rata rugi urang dagang kandaraan di indonesia,0
untung bisi sandal balance ,0
barungkis nah bungul,1
handak heran,0
y,0
sepatu bot counter,0
kaya apa ini thaiy handak heran ,0
ke pangajian betapihan pakai sapatu,0
kehabisan inovasi sudah,0
kababanyakan peraturan,0
amun pakai sapatu dasar bujur lah kada kenapa napa amun lurat kaya apa haja tagal kenapa napa nang utama tu hati hati tarus hulu lah duit jua pang,0
tulung gasan bapak nang maulah aturan biasakan lihat fakta hulu sabalum manatap akan peraturan ada kah masyarakat nang kacilakaan imbah tu tewas baya makai sandal kapit haja kada salah amun ini ditatapakan jadi imbauan nang baik haja tapi amun ini dijadiakan kawajiban gasan barataan pangandara asa ulun ini berlebihan kada kaya itu caranya peduli lawan masyarakat sadikit sadikit diwajibakan amun masyarakat malanggar kana tilang aduh,0
liati ja hulu,0
sandal biasa atau sandal jepit maksudnya kaya apa pak polisi,0
aku jadi terharu inggih bujur ujar pian pang dah apa jar pian inggih jar ulun,0
nukar galon basapatu bagus,0
ka masigit bagamis basapatu keamanan,0
bah kada kawa lagi bapilih sandal pas jumahat ,0
handil Nipon,0
mun tulak jauh ayuha mun parak ha liwar ditilang baya manukar nasi bungkus haha,0
mincu mincu haja,1
labih bagus lagi amun bakandaraan pakai wearpack musti aman,0
beprasangka baik ja bisa maksud sidin jangan basandal kalo pina batis babalang kana panas malipak hirang bakas sandal nipon di batis jadi basapatu haja sakira kadada balang di antara kita,0
makin mincu salajur kena bawa mutur pakai baju balap haja pak ai sekira kalo gugur kada kenapa napa,1
baselop kah,0
peringatan cagar ada PHK massal nih dari pabrik sandal japit,0
sarah nyawe ja,0
pakai sapatu bot,0
handak pakai sapatu docmart tarus tagal kalo pina rongkang batis,0
semalam ulun rabah pak ulun kad papa sandalnya pagat,0
kelakuan kelakuan kaya perbuatan,0
mangikil banar handak ke warung manukar nyiur satumat pakai sapatu,0
sapatu keamanan ja salajur atawa sapatu bot handak nang tehampul macam,0
amun pakai sapatu kaina dikira kuitan handak bejalanan padahal baya nukar kuota ke muka komplek,0
pakai sapatu bot,0
macam macam ja handak becari duit,0
payu toko sepatu man nukar sapatu gasan naik mutur adalah barang nya balum datang jah,0
tepakai pulang selop jaman bujang,0
sambat haja aparat berwenang lagi mancari sensasi,1
apa habar nang pakai sandal japit malikit roko dijalan,0
kaina keluar sandal sapatu SNI,0
maka lagi rancak ujan,0
maninggal sandal capal sajuta umat,0
talimpua pintar min ai jadinya,1
mudahan bubuhan anggota pian nang pakai mutur bisa jadi contoh gasan kami masyarakat pak bisa mencontohkan pakai sapatu di jalan saupama kada lagi makai baju dinas,0
lapah lapah mancari duit mehidupi SIM lawan STNK sakalinya sandal pulang jar disalahakan,0
jaka salajur pakai jaket lawan salawar busa tebal hehe,0
sapatunya jangan sul putih pulang lah rambut jangan panjang sakolah ai pulang tenyaman dah pak ai pakai sandal huhu,0
amun sandal capal termasuk kawan sandal gapit lah om,0
baik nukar sepeda ces ha sudah amun nang kaya itu kisah nya,0
hoaks min ai itu,0
otak dipakai bapikir hulu hanyar bapandir jar orang tuh,1
kada boleh pakai sandal kapit jer,0
alasannya manjagai batis bakunat lawan bila panas babalang wkwk,0
tanda tanda handak kaluar sandal SNI,0
gisan bacari rumput air jordan,0
bagusnya negeri konoha,0
peraturan mincu bin ajaib,0
salamat datang di anam dua tambah negara nang haur taat lawan peraturan politikus,0
iih kan haja sudah ngaran pemerintah nih amun kada maasi luput kena,0
kada papa pang amun bapak polisinya handak manukari sapatu hanyar gasan ulun,0
handak heran tagal akhir jaman,0
allhamdulillah baya sandal kapit sandal capal masih aman,0
ya allah ulun lucu mambaca komennya haja,0
kada batukar sandal lagi ni kisahnya,0
babaju daster uma uma handak ka pasar pakai sapatu jua lah asa kada cocok,0
padahal nang saharusnya dibujuri itu cara bakandaraannya,0
katinggian sakolahnya,0
pakai hazmat,0
bajalan batis barataan ,0
sekira apa,0
jaka pakai wearpack haja salajur pak ai,0
untung kuitanku daerah pedalaman bajalan haja ka pasar pakai sandal kada papa bila musim banjir bejukungan kaya di lokbaintan,0
pakai kostum balap haja salajur jar urang subelah,0
mun kada basandal pang kaya apa,0
capal biru kana tilang,0
basapatu naga ai nah acil sekira aman,0
bah kada payu lagi sandal,0
tang sandal nipon jadi barang langka di dua ribu tiga puluh kena,0
nah ya kalo dasar kaujar pakai sapatu lokall,0
wani meulah aturan wani mambari fasilitas lah pak meulah aturan kada masuk di akal sama sekali ada ada ai,0
mudah mudahan amang Nipon lawan julak Swallow dibari ketabahan,0
payu pulang obat balancat batis judulnya kaya ni,0
kalonpolisinya nang nukar akan hakun ai aku,0
pinanya musti pakai lengkap kaya mutur GP kalo lah supaya aman barataan awak kada bejapaian langsung lawan aspal wk,0
ayu buhannya amun tulak ka pangajian basapatu pembalap atawa sapatu bot mun sandal kapit disariki sidin,0
isuk pakai warepack,0
begawi bebengkelan tulak pakai sapatu kaharatan sidin ai,0
lawan sandalnya harus ada SNI nya,0
salamatakn sandal kapit klasik melegenda Nipon jalan langit,0
salajur bila bakandaraan pakai baju mutur GP,0
peraturan apa ini napa jadi kada mutu,1
kada lawas lagi aturannya pakai kandaraan musti pakai baju balap supaya aman,0
kada boleh capal jar,0
duit jua buhannya ai,1
kaya apa nasib sandal Swallow lawan Nipon eh New Era ada nang kapit jua,0
kita lihati korlantasnya apakah inya rancak pakai sapatu saban naik mutur peratutan aneh,1
kada salajur baju wan salawar handap kah bapak nang terhormat,1
bulih pakai sandal kapit asal ada suratnya,0
pakai wearpack haja sudah uma uma ka pasar nukar sayur,0
hanyar nukar sandal kapit hiks,0
meulah peraturan kawa manukar akan sapatu kada mau amun handak dituruti peraturan nukar akan sapatu,0
imbah tu nang kada kawa manukar sandal selain sandal kapit kaya apa pak kaya petani,0
amun bakandaraan matik walaran basandal aman haja tagal amun kandaraan begigi kadang memang bisa takait pang soalnya andakan jajakan batis pengemudinya tu kan kada rata kaya matik kalo barataan harus basapatu asa loco nah acil ka pasar badastar pakai sapatu ambigu peraturannya nih,0
bararti bajalan kada basandal bulih ja leh,0
pakai sapatu keamanan nyata aman tahan lindas mutur setum,0
kaya apa ini,0
inggih pun haja sudah,0
tambah tarus jalan kada,0
ya am,0
mincu banar,1
lain pulang amun sandal kapitnya Gucci original atawa Hermes original dijamin boleh haja lalu,0
ngalih amun sudah nyaman nyaman si capit,0
syamaaa tim Swallow,0
bujur nih suah pakai mutur gugur gara gara kada malihat kucing handak manyabrang alhamdulillah pakai sapatu jadi baya sapatunya haja nang lecet batis aku kada luka lawan cedera parah,0
apa salah lawan dosaku jar sandal kapit,0
bagus nih apresiasi tagal pak nang dalam kantur hulu ditindak masa iya dalam kantur pakai sandal pak duh ai kelajuan kah aku nih yo,0
houma musik,0
pas ka masjid bajumahatan batapih basapatu lah asa lain pang rasanya nah tahu lah buhan sanak sabanua rasanya kaya apa yu,0
adoh mincu nya wayah nih aturan kada kawa mambayangakan batapih ka masigit bakandaraan basapatu,0
sarung tangannya pak,0
ruci bungul,1
pakai sapatu keamanan nyata talindungi ya kalo pakpol,0
be wearpack ja salajur,0
tukar akan sandal pang,0
mun kaya ini seminggu lagi mambuka usaha sapatu haja nah,0
mancari duit lawan peraturan kada waras,1
amun hari jumahat ka masigit basapatu pakai sarung rasa mincu naik mutur wk,0
basapatu bot ai nah salajur maharit rumput,0
mustinya pas razia salajur haja pian babagi sapatu nya pak,0
sandal kapit sandal Swallow mata sipit mirip mayau,0
argh tang jadi gila stop dua ribu dua puluh empat stop,1
nang mausulakan harat,0
imbah aku ka pasar baju daster pakai sapatu lah,0
handak bebalapan kah pak salajur haja pak salawar jeans jaket kulit sarung tangan,0
payu banar nang bajual sapatu,0
uma ai sarabanya leh,0
pakai apa amun kada becapal,0
homa amun rajia masker masih kawa dimaapakan pak ai amun rajia sandal sarah buhan pian ha lagi,0
amun ulun malihat di video pinanya jadi ajang balapaan siapa nang badahulu sampai lawan paling laju bararti inya paharatnya ulun haja suah handak diranjahnya untung tuhan masih kasih kasampatan hidup gasan ulun,0
amun malihat videonya sudah pantas banar polisi manatapakan tersangkanya lantaran fatal banar maambil jalur nang salah kasian korban nang maninggal mamikirakan lah supir nya kaya ini kalo ada anak bininya siapa nang manafkahi,0
badasakannya membahayaakan padahal kada mangkiting banyu sampai lokasi kabakaran jua beapa ,0
ada pulang korban tolong pemerintah daerah mambina supir damkar ni supaya tujuan utamanya mamadamakan api lawan kadada korban pas perjalanannya,0
mohon maaf amun menurut ulun pribadi ni murni kasihan sopirnya jalan sudah dua jalur korban sudah jauh di sisi berlawanan kenapa makai jalur berlawanan mana baris prioritas boleh tagal bahitung baingat amun sudah kajadian kaya ini kaya apa korban kaya apa kaluarga korban,0
ya kaya itu pang pemadam modal beramian haja ,1
mustinya supirnya cari nang bujur bisa jangan asal asalan ,0
tolong diusut sampai ka satuan BPK nya kenapa jadi meizinakan urang nang kada baisi SIM mambawa mobil,0
ini kajadian ya netizen baca hak prioritas pengendara pas sirine dibunyiakan masyarakat atawa kandaraan nang di mukanya handaknya minggir amun di perempatan handaknya bamandak hulu saupama ada lampu habang wajar si supir badasakan sualnya ada titik kabakaran nang musti dipajahakan jangan baya bisa pender sana sini giliran kaluratan kabakaran bapadahnya tim pamadamnya sayup haduh dek dek mambungah buhan ikam jadi manusia,0
mana nang labih penting daripada mayalamatakan harta atawa nywa manusia batakun haja,0
niat manolong tagal mambahayakan nyawa urang lain labih bagus behati hati kawan,0
mobil damkar ja kita lihat melaju di lajur utama lain lawan arah dari lajur berlawanan lawan supirnya jua masih dua puluh tahun asa ulun manyupir mobil khusus kaya damkar ambulan tu musti bisi pangalaman bertahun,0
kada lagi aku manyumbang BPK kaya ini amun ada bapintaan,0
utamakan keamanan,0
supir abal abal,1
amun kaya ini yakin seratus persen salah mobil BPK,0
sudah rancak kejadian ini niat mamajahakan api tagal mambahayakan nyawa pengguna jalan,0
